Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
1167,combinatoric,KNNImputer_StandardScaler,0.20549362847348857,0.1207100004813208,0.2707116828851515,0.19165723378689478,0.2661303367897127,-0.19428152168374635,[0.58015533 0.57217771 0.63636546 ... 0.65081346 0.65715094 0.65715094],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
1202,combinatoric,KNNImputer_StandardScaler,0.1605200384324743,0.1488520133360936,0.5393948582547529,1.768555463901572,0.21201995633274578,0.2543411435045775,[0.70725986 0.69448276 0.69448276 ... 0.77094052 0.7696482  0.7696482 ],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
1218,combinatoric,KNNImputer_StandardScaler,0.14113299534982532,0.1692378408763337,0.8150618354172817,2.5824769555610554,0.20609319851201144,0.4286045488867244,[0.68095869 0.66746894 0.66746894 ... 0.67876361 0.68247977 0.68247977],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
1219,combinatoric,KNNImputer_StandardScaler,0.12431267083025002,0.1563410584987124,88755833736410.72,86.5685190589027,0.19178972036976713,0.425604924807775,[0.52361173 0.52361173 0.52361173 ... 0.61604115 0.627823   0.627823  ],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
1234,combinatoric,KNNImputer_StandardScaler,0.2311414323050793,0.18508215508764814,80756435891850.88,109.48290381956389,0.3354313220111214,-0.4028584741149517,[0.68649715 0.67820469 0.68122136 ... 0.49657039 0.49559018 0.51977854],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
1273,combinatoric,KNNImputer_StandardScaler,0.15668247883386585,0.12746795350186887,0.23111485522328787,0.24413899258955757,0.2207486217594961,0.08504291391323548,[0.60640415 0.60930366 0.60930366 ... 0.64939965 0.65012556 0.65012556],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
1298,combinatoric,KNNImputer_StandardScaler,0.12760617303553148,0.13255461713858888,0.30827657924033114,0.33142185867685575,0.17319678387372853,0.4314028800585674,[0.55202315 0.55202315 0.55202315 ... 0.46967808 0.47013633 0.47013633],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
1339,combinatoric,KNNImputer_StandardScaler,0.2143015296921241,0.2648588140682665,0.8983277437364989,2.018184235936796,0.28433548675638276,-0.030526321381159516,[0.89736181 0.88689202 0.88689202 ... 0.57390545 0.59331166 0.59331166],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
11285,combinatoric,KNNImputer_StandardScaler,0.11106963167701782,0.1404027643736777,0.1453605934367231,0.4722904100463151,0.14179675267047218,0.5972979726344001,[0.81879074 0.7972051  0.7972051  ... 0.80968927 0.80968927 0.80968927],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
11457,combinatoric,KNNImputer_StandardScaler,0.10718311300237036,0.17274701438237866,0.1437894029959699,0.6458487161135953,0.14065422017221513,0.544802316534745,[0.90134364 0.89782244 0.89782244 ... 0.81695518 0.81935617 0.81647197],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
12001,combinatoric,KNNImputer_StandardScaler,0.1395425953403198,0.10241322045129166,0.22120327463893147,0.8157157074849157,0.2083320976030755,-0.04795857852498786,[0.71211887 0.71839249 0.71839249 ... 0.86329725 0.86375892 0.86375892],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
12048,combinatoric,KNNImputer_StandardScaler,0.11509610366555666,0.13980087692902868,0.3156740691070299,2.3006355079068235,0.14859660492301763,0.6340659846398335,[0.77041307 0.75266984 0.75266984 ... 0.72461852 0.72461852 0.72461852],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
12701,combinatoric,KNNImputer_StandardScaler,0.16474999507995514,0.13427988546187072,0.45049156959484266,0.7058275100701287,0.22996692226554938,0.16930330763948853,[0.58425688 0.57996397 0.57996397 ... 0.89015784 0.89015784 0.88420571],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
12832,combinatoric,KNNImputer_StandardScaler,0.11696189592268014,0.16084143050810054,0.3120509241771321,0.9965755330422009,0.16925641228384056,0.4961066655970987,[0.77288621 0.76942733 0.76942733 ... 0.87817715 0.88466754 0.87428409],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
B1,combinatoric,KNNImputer_StandardScaler,0.1036705658272329,0.14225970182115094,0.1583764541389346,0.4132394974594853,0.1432559494927443,0.5228541801841823,[0.82241054 0.82241054 0.82241054 ... 0.76946518 0.75734375 0.75734375],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
B8,combinatoric,KNNImputer_StandardScaler,0.1550728826442741,0.09141224484400474,46863528658110.3,103.939425597012,0.20676681152657408,0.3232681452377102,[0.65388933 0.65021527 0.65021527 ... 0.67148162 0.66969297 0.66057742],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816
B18,combinatoric,KNNImputer_StandardScaler,0.1367218413276841,0.11840069432408487,0.3288295508589589,0.47310837014166485,0.19104788600512018,0.34172449410406036,[0.65251766 0.64525357 0.64508822 ... 0.55030809 0.55264604 0.55740255],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816
C5,combinatoric,KNNImputer_StandardScaler,0.12604673984413062,0.12501955034506973,0.27881830095171806,0.4294112773226646,0.16576507788928077,0.4082869043956209,[0.63363685 0.63315899 0.63314458 ... 0.75800797 0.75696164 0.75696164],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
E.ce,combinatoric,KNNImputer_StandardScaler,0.10179879605211416,0.13123007964010272,0.16550305168741983,0.5766102552037352,0.13971971725473245,0.4616446621689114,[0.85674274 0.69994085 0.69994085 ... 0.41253254 0.40891709 0.41253254],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
E.co,combinatoric,KNNImputer_StandardScaler,0.17875192581849847,0.26680621984415875,0.5017377805947625,1.473204218837296,0.2404579660259875,0.2904522730566357,[0.92608007 0.92608007 0.92608007 ... 0.36579202 0.36822429 0.36527456],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
S.en,combinatoric,KNNImputer_StandardScaler,0.1934952187275244,0.15460312212498215,40211557663805.21,81.83342312698397,0.2516673132446832,0.056868641342947446,[0.66098221 0.42677875 0.66098221 ... 0.16375851 0.16366691 0.19620689],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
S.au,combinatoric,KNNImputer_StandardScaler,0.12587286568743028,0.18996588719894947,0.1815711311437385,0.4998556390398769,0.1710006259836904,0.30017713732718976,[0.95638407 0.94094015 0.95662321 ... 0.43998833 0.47560285 0.47560285],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
1167_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.1446639207922323,0.09514032721176176,0.18561254679955486,0.14464350118124839,0.18417565568634947,-0.3216966799740235,[0.71874806 0.62855769 0.50075224 ... 0.64115051 0.65111991 0.64115051],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
1167_x_E.co,combinatoric,KNNImputer_StandardScaler,0.231346641604049,0.037840951832101864,0.4333317363592454,0.3515824507893211,0.28277753313237103,0.1607493744994255,[0.6411793  0.6411793  0.6411793  ... 0.75236636 0.75573908 0.74343105],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
1167_x_S.en,combinatoric,KNNImputer_StandardScaler,0.2558792884330962,0.09600132574045173,0.31432491598663637,0.24228132850140252,0.33881014493501904,-0.9496713271340225,[0.65021457 0.39842719 0.65509146 ... 0.33827483 0.33830945 0.41636048],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
1167_x_S.au,combinatoric,KNNImputer_StandardScaler,0.17553341684557838,0.20340403547947378,0.24797667413264413,0.45240684939050924,0.21883692872243946,0.008594537040021777,[0.93017993 0.95188363 0.96108636 ... 0.62316562 0.61727194 0.61551384],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
1202_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.14322965788590666,0.1796115767724916,0.5320673527607476,1.3624563949968744,0.22373656840127396,0.011818528536817086,[0.85331771 0.72753317 0.72753317 ... 0.7079814  0.70904109 0.7079814 ],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
