Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
1167,combinatoric,KNNImputer_MaxAbsScaler,0.21077159145320706,0.1241574476752414,0.27663436533865365,0.18657052720456643,0.27243887272762396,-0.25157273870018826,[0.57358745 0.56213402 0.60840108 ... 0.66129491 0.66129491 0.66129491],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
1202,combinatoric,KNNImputer_MaxAbsScaler,0.16972291273433693,0.1530570530724911,0.5647081671094653,1.8032583128640671,0.2250147203586909,0.16013678551669464,[0.71935925 0.70564873 0.70419611 ... 0.78910609 0.79484604 0.79484604],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
1218,combinatoric,KNNImputer_MaxAbsScaler,0.1470263559681604,0.171797649403144,0.8546995604651282,2.610974764737102,0.21672612899858398,0.36812378530535905,[0.68757399 0.68286396 0.68286396 ... 0.72823436 0.7228477  0.72772658],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
1219,combinatoric,KNNImputer_MaxAbsScaler,0.12178845913085666,0.15565806037015414,88360816658194.3,88.41681299670954,0.18731208165472094,0.45211219186201557,[0.53478671 0.53478671 0.53478671 ... 0.64163447 0.64890566 0.64890566],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
1234,combinatoric,KNNImputer_MaxAbsScaler,0.24905463762937502,0.17560579866537854,91440381262255.6,106.00339138450101,0.36183971890138444,-0.6324470631272019,[0.66467336 0.65787174 0.69773459 ... 0.49274012 0.49274012 0.49274012],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
1273,combinatoric,KNNImputer_MaxAbsScaler,0.15263515230776448,0.11485750703384683,0.2276085513738219,0.2612655526348252,0.21512868544976102,0.13103682872339728,[0.63126272 0.63186866 0.63186866 ... 0.64269169 0.63704453 0.63704453],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
1298,combinatoric,KNNImputer_MaxAbsScaler,0.13536130715702407,0.1175316987938844,0.33057059848161136,0.3675527263323428,0.18969137106997805,0.317943801350527,[0.5880755  0.59372232 0.59372232 ... 0.46875353 0.47174247 0.47174247],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
1339,combinatoric,KNNImputer_MaxAbsScaler,0.20919164552051428,0.26584005130879873,0.8723314351924194,2.024712930292848,0.27708325784214405,0.021372246088032565,[0.8999742  0.88994498 0.88994498 ... 0.63185266 0.62975419 0.62975419],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
11285,combinatoric,KNNImputer_MaxAbsScaler,0.11111515270006793,0.10262232503177669,0.14764152670985678,0.34211537958368954,0.1406410845853156,0.6038354055173347,[0.71639668 0.7084465  0.7084465  ... 0.90006002 0.89850962 0.89850962],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
11457,combinatoric,KNNImputer_MaxAbsScaler,0.10307846692864893,0.15803422150726204,0.14034242708461486,0.6093789494898757,0.13672640677412304,0.5698704201689269,[0.87058082 0.86571723 0.86571723 ... 0.82873975 0.83062074 0.83062074],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
12001,combinatoric,KNNImputer_MaxAbsScaler,0.15728602873348088,0.08997203500790266,0.24234333776843542,0.6607000776138798,0.2309883530520771,-0.2882848767719888,[0.61742659 0.61848091 0.61848091 ... 0.86185523 0.86185523 0.86185523],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
12048,combinatoric,KNNImputer_MaxAbsScaler,0.1189098740460476,0.14091761900865957,0.32103142347581753,2.308641192697109,0.15433009031145278,0.6052826395684376,[0.77274308 0.76574245 0.76574245 ... 0.73988102 0.73988102 0.73988102],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
12701,combinatoric,KNNImputer_MaxAbsScaler,0.16437334874979417,0.1580034223354052,0.4567173855902354,0.6172997446222757,0.22773165887050106,0.18537346049119985,[0.53015811 0.518202   0.518202   ... 0.87140509 0.87186789 0.87186789],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
12832,combinatoric,KNNImputer_MaxAbsScaler,0.11519122372140517,0.18556820531852714,0.3086184099453992,1.0931967111040557,0.16371127849839434,0.5285826612400089,[0.82635946 0.81009393 0.81009393 ... 0.89715836 0.89696211 0.89696211],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
B1,combinatoric,KNNImputer_MaxAbsScaler,0.10318445629587929,0.1291742522927053,0.15862983920547322,0.3841764891680464,0.14480502772374326,0.5124792885550096,[0.79776481 0.79776481 0.79776481 ... 0.8278826  0.818813   0.818813  ],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
B8,combinatoric,KNNImputer_MaxAbsScaler,0.15387437418491334,0.09568899997104663,46647723073974.59,100.3701127192268,0.2073606300011701,0.31937551929437846,[0.63145299 0.61796135 0.61796135 ... 0.65709978 0.6601052  0.6601052 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816
B18,combinatoric,KNNImputer_MaxAbsScaler,0.138035798986178,0.11625276588944927,0.3328363608972312,0.4287366941166318,0.193541208075949,0.32443037010164555,[0.62180286 0.60857483 0.60857483 ... 0.540636   0.55754726 0.55754726],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816
C5,combinatoric,KNNImputer_MaxAbsScaler,0.11854677313849725,0.12509095684677593,0.2559066701378413,0.4248322802789666,0.15731514245680978,0.46707492772226356,[0.6300294  0.61632502 0.61632502 ... 0.72239454 0.71953466 0.71953466],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
E.ce,combinatoric,KNNImputer_MaxAbsScaler,0.1032260369714553,0.13186570100529324,0.1672172177394067,0.5779613518542612,0.14158320316847597,0.4471884676804736,[0.8579521  0.73563933 0.73563933 ... 0.37040665 0.37140566 0.37040665],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
E.co,combinatoric,KNNImputer_MaxAbsScaler,0.17790261965630097,0.28158158538139494,0.5065360871434192,1.5447902432174776,0.2411149120057735,0.28656992065616715,[0.9647325  0.9647325  0.9647325  ... 0.34612009 0.35064416 0.34530544],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
S.en,combinatoric,KNNImputer_MaxAbsScaler,0.19109130563400922,0.17461493345038484,39351127244010.63,87.70208172981978,0.2487201865285762,0.07882821080888969,[0.70839672 0.41284508 0.69118958 ... 0.16881352 0.16854989 0.2007933 ],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
S.au,combinatoric,KNNImputer_MaxAbsScaler,0.12487886515662876,0.1894128685209449,0.18393284095414592,0.49872486593743764,0.1701675394703178,0.30697936760328204,[0.95510676 0.94773352 0.95552729 ... 0.48276998 0.49430799 0.49430799],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
1167_x_E.ce,combinatoric,KNNImputer_MaxAbsScaler,0.15525095341116144,0.09385650757029981,0.19818138148954495,0.1486124297020923,0.19480151105840893,-0.47860439385309705,[0.72669812 0.61299595 0.51902171 ... 0.66924734 0.67024878 0.66924734],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
1167_x_E.co,combinatoric,KNNImputer_MaxAbsScaler,0.23412894765545886,0.04846212658723228,0.4434886421296378,0.29042452934629204,0.2847662858632632,0.14890309274343627,[0.60951486 0.60951486 0.60951486 ... 0.70871564 0.70991391 0.70802465],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
1167_x_S.en,combinatoric,KNNImputer_MaxAbsScaler,0.25691874172621637,0.10764384683646498,0.3144829451923795,0.2092861771357031,0.343446342612185,-1.0033940742381389,[0.61838859 0.34311093 0.63635568 ... 0.41543046 0.40264863 0.51832108],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
1167_x_S.au,combinatoric,KNNImputer_MaxAbsScaler,0.17546631094075393,0.19570614733206354,0.2512267944811127,0.44013287851031924,0.21834879295647805,0.013012445216200597,[0.92091787 0.94790813 0.94502447 ... 0.63397361 0.64344256 0.6437999 ],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
1202_x_E.ce,combinatoric,KNNImputer_MaxAbsScaler,0.14097343927196151,0.15729437810895078,0.5149426546125451,1.233700947555488,0.21810684864817415,0.06092264783919432,[0.78519945 0.66014506 0.66014506 ... 0.56207987 0.56321591 0.56207987],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
1202_x_E.co,combinatoric,KNNImputer_MaxAbsScaler,0.19720373338408168,0.04765245412565086,0.43446421139699615,0.18797332394214078,0.2347595216268048,-0.5036318463226059,[0.64723326 0.64723326 0.64723326 ... 0.64763569 0.65161861 0.64610778],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
1202_x_S.en,combinatoric,KNNImputer_MaxAbsScaler,0.31677890886216004,0.14781438107041986,1.4794307073944974,2.7359712492942454,0.37156655923864257,-2.282396825727893,[0.64532793 0.386423   0.64532793 ... 0.4733841  0.47921042 0.51398851],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
