,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
5,0,12832_x_S.au,combinatoric,LGBMRegressor,0.1089839386701454,0.1505868013189236,[0.95200123 0.96271449 0.95281435 ... 0.84266564 0.79325274 0.79325274],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
6,0,B1_x_E.ce,combinatoric,LGBMRegressor,0.1322544054320465,0.1873353672373877,[0.75757189 0.75757189 0.75757189 ... 0.89622642 0.89622642 0.89622642],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
7,0,B1_x_E.co,combinatoric,LGBMRegressor,0.202664378961013,0.2749308114377178,[0.78603215 0.78603215 0.78603215 ... 0.88699058 0.88699058 0.88699058],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
8,0,B1_x_S.en,combinatoric,LGBMRegressor,0.2204833630731004,0.2699763784563936,[0.39307608 0.39307608 0.39307608 ... 0.74928918 0.74928918 0.74928918],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
9,0,B1_x_S.au,combinatoric,LGBMRegressor,0.1240660783536048,0.1616869038226218,[0.96469849 0.95701278 0.96469849 ... 0.82472586 0.79232291 0.79232291],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
10,0,B8_x_E.ce,combinatoric,LGBMRegressor,0.1807215535774839,0.217517047696436,[0.77563649 0.77563649 0.77563649 ... 0.73306831 0.73306831 0.73306831],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
11,0,B8_x_E.co,combinatoric,LGBMRegressor,0.1590280609256246,0.2062415786697173,[0.70858187 0.70858187 0.70858187 ... 0.76275375 0.76275375 0.76275375],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
0,0,B8_x_S.en,combinatoric,LGBMRegressor,0.2439393698416486,0.301817600835451,[0.42139483 0.42139483 0.42139483 ... 0.74365183 0.74365183 0.74365183],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
1,0,B8_x_S.au,combinatoric,LGBMRegressor,0.2261244902182344,0.281033841582237,[0.93519273 0.93451245 0.93423228 ... 0.60862862 0.58487878 0.58487878],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
2,0,B18_x_E.ce,combinatoric,LGBMRegressor,0.0937650690052953,0.125676680762018,[0.62973373 0.62973373 0.62973373 ... 0.68935095 0.68935095 0.69314332],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
3,0,B18_x_E.co,combinatoric,LGBMRegressor,0.3008728087551796,0.3698074968258588,[0.64018832 0.64018832 0.64018832 ... 0.70688379 0.70688379 0.70688379],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
4,0,B18_x_S.en,combinatoric,LGBMRegressor,0.1859899103347653,0.2253654864177861,[0.42661083 0.42661083 0.42661083 ... 0.5549551  0.5549551  0.5549551 ],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
5,0,B18_x_S.au,combinatoric,LGBMRegressor,0.1652780965289129,0.2121514517030319,[0.90422907 0.91946716 0.90422907 ... 0.62587182 0.64772323 0.64772323],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
6,0,C5_x_E.ce,combinatoric,LGBMRegressor,0.1083515219250189,0.1371562127872467,[0.57752845 0.57752845 0.57752845 ... 0.86075119 0.86075119 0.86075119],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
7,0,C5_x_E.co,combinatoric,LGBMRegressor,0.2121183551743642,0.2673508854309271,[0.58521565 0.58521565 0.58521565 ... 0.71074082 0.71074082 0.71074082],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
8,0,C5_x_S.en,combinatoric,LGBMRegressor,0.1863327057494994,0.2229773841661727,[0.35568435 0.35568435 0.35568435 ... 0.70689071 0.70689071 0.70689071],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
9,0,C5_x_S.au,combinatoric,LGBMRegressor,0.1050184704970744,0.1449580297721295,[0.95684266 0.95766225 0.95629306 ... 0.82898641 0.80986846 0.80986846],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
